frame_number,timestamp_ms,angle_left_ankle,angle_left_elbow,angle_left_hip,angle_left_knee,angle_left_shoulder,angle_lower_back,angle_right_ankle,angle_right_elbow,angle_right_hip,angle_right_knee,angle_right_shoulder,angle_upper_back,speed_center_of_mass,speed_left_ankle,speed_left_elbow,speed_left_heel,speed_left_hip,speed_left_knee,speed_left_shoulder,speed_left_wrist,speed_nose,speed_right_ankle,speed_right_elbow,speed_right_heel,speed_right_hip,speed_right_knee,speed_right_shoulder,speed_right_wrist,velocity_center_of_mass_x,velocity_center_of_mass_y,velocity_left_hip_x,velocity_left_hip_y,velocity_left_wrist_x,velocity_left_wrist_y,velocity_right_hip_x,velocity_right_hip_y,velocity_right_wrist_x,velocity_right_wrist_y
36,1196.7123287671234,176.5387077839406,145.83019534889593,97.84308888930846,49.905296538471646,122.9878709506804,174.36581462203245,137.74080476064788,87.71989928174936,103.68638137012884,69.07947002128523,101.07377756965016,179.9973970650956,23.23465129035901,6.6075467730747866,229.68651746059214,12.105185799097482,15.227649515451388,9.394995578977564,67.30914407203073,392.13438786942964,69.87318519330766,4.679581205272071,18.568797441182884,21.53298204719972,31.325775680051066,22.393040753157788,80.31246678028077,11.734762637055733,-22.358190636713427,-6.321418514618507,-14.241758709425456,-5.390140872735244,-354.83065977856353,-166.9268733033767,-30.4746225640014,-7.252696156501771,-6.41265257701769,-9.827641684275408
37,1229.9543378995431,177.4907050629804,151.8188243775383,97.67699257931115,50.06229735948757,126.35880111764101,175.87391078881816,138.76978671575787,91.4725862205014,103.757581426055,69.06445816897221,100.76282163741564,179.997331886049,25.1770992012176,6.6358913363081085,193.1262341537177,11.660645400434406,17.582615366864125,7.086609160433235,58.82477868839201,276.9479372299406,82.06368221392397,7.310815977372612,40.79730339057866,19.84548450729691,32.805200341592304,23.493065316785973,74.7799939032739,17.477928911164412,-25.175618331183443,-0.2730674468553983,-17.55017957517079,-1.067501765031081,-231.66633590564624,-151.75924599170685,-32.8010570871961,0.5213668713202844,-9.261908734237755,-14.822113399322218
38,1263.1963470319633,177.0785429293608,156.3705287867703,98.6911408309481,50.269786604821725,128.4700138623804,179.08247098586696,139.6365052291456,94.86344379564149,103.46736876400702,69.12637214713,101.41929979482704,179.99728961544818,30.71613107800042,9.894840230898662,145.68169804173084,12.425269924666273,25.628697094895667,6.127975544430643,43.86212662873278,127.38874986775541,62.4430303498893,7.604856077578447,57.034439287194694,19.017550738538862,35.860421381260316,20.077849606029904,63.318025866812725,24.83271079073478,-30.67585497603312,1.572459821517651,-25.628695628800237,0.008668807836679313,-100.36296972206661,-78.45487812390695,-35.723014323266,3.1362508351986227,-8.1251282285858,-23.46584361333114
39,1296.4383561643835,176.67957827730666,164.2243938498654,99.10691286313582,50.3661432263456,131.28399936676038,179.14411242648956,141.91803269721157,95.69343229179205,103.58088129326117,69.77960189876384,100.81687427501825,179.9972847223424,28.49341850504037,5.972712234250719,87.54341262274967,7.5253698183483975,24.214132481632788,8.67403428740625,39.73004345840538,69.84585644024281,47.470404104089134,11.689480499598083,52.30459024831822,20.89919343588417,32.78957036889826,22.0469552480518,55.85904320658711,20.294672389013037,-28.45499355059404,1.4792701372733486,-24.20737214468338,0.5721413172208346,-62.92017485414233,-30.32318021242435,-32.702614956504696,2.3863989573258624,-0.8696301297827082,-20.276031929713028
40,1329.6803652968038,175.85783719815393,167.08873491304112,99.3046225036687,50.10082280741224,132.82002409267724,179.40163558422702,141.30412805690523,96.44263400548726,103.1230374456758,69.59427473996404,100.60017198892216,179.99730069878365,23.165204075931015,8.107426308019129,72.39199329149018,8.747970449136561,22.709107188345968,12.826019627852254,32.772024313237786,45.29909795739449,22.78162915566498,8.21832136333613,29.009219937933864,12.46448797899661,23.62997068796311,19.17059822981288,32.14919619163358,15.989905325081681,-23.139292419284253,1.0953657902204075,-22.7004770557959,0.6260117659201989,-44.82595466977948,-6.5300891032585735,-23.57810778277261,1.564719814520616,5.0028082106139635,-15.187132129302391
41,1362.9223744292235,176.63525973818918,167.12658972370113,99.43849587673327,49.853241753607094,133.43874467716313,178.83082104201537,142.2133268216213,96.38708329033693,102.98487985048419,69.28981817238657,99.82979912354493,179.9973035132968,11.316788214133794,7.416893569986512,45.03572339134546,9.139842072301633,11.685649021126059,16.449422776373687,28.394371227970048,30.292527052800555,24.070238001520497,6.261102086517979,14.20072004672082,8.749257528256601,10.948236839606654,16.62436281456343,23.143701172240597,13.11371370367092,-11.255274917725679,1.1783386652286236,-11.615823569533589,1.2755531531113844,-30.19460166221137,2.433767800147717,-10.894726265917768,1.0811241773458629,4.36728251176876,-12.365125578183395
42,1396.1643835616437,176.809956558566,170.33040896142546,99.77291045997703,50.03926101917467,135.0632518794354,178.86110069189562,143.5967475561947,97.05695315603518,103.43264597848368,69.71748318096166,99.27020120278496,179.9973180514025,6.154867674908823,7.929891331942343,41.28480768563089,11.038665097532945,7.2444445545928815,16.45452727424927,27.590053313717128,20.089645419817177,12.22365708505809,8.554897942407218,16.93463199267284,3.886135752061043,5.745736491382432,10.281787181563686,17.21112345257115,6.203241091059934,-5.942008750779289,-1.604658250625317,-7.2422797208303935,0.17709136009216309,-16.549061369764935,-11.38957509627709,-4.641737780728183,-3.3864078613427973,0.7927548263099168,-6.152376761803261
43,1429.406392694064,177.44725245269314,170.58883557164987,100.12544890711291,50.2584797152142,135.80263689200956,179.33420957440717,143.27436589619663,97.89777706614777,103.42341039368581,70.1272079330582,99.43944188622714,179.99733343363093,4.825458517452551,5.382928566471677,34.58806759347758,6.773944643432396,5.354577692939247,12.49872515759771,21.912590930592216,24.052936211525285,8.306413352937387,10.928038971363891,17.446814274572155,7.452478025402345,5.67727093773929,4.564535877152893,10.77036508264008,5.791303326775939,-3.7472362292336894,-3.040274748435387,-5.286655484975039,-0.8501623685543355,-1.4293240813108592,-24.010430505642525,-2.2078169734923394,-5.230387128316439,0.36280969014534586,-5.779927625105931
44,1462.6484018264841,177.63745784427667,172.7331050980302,100.10897736348235,50.35664667434998,136.73714951807455,179.05251194731056,142.94634483815946,97.94904520161553,103.35497842873158,70.35261255527492,99.57125279195462,179.9973425548131,4.929750992075568,2.5568535927573164,40.6684447774453,3.0063760338835737,4.395670444942459,6.298564679002911,18.418719615529486,25.98823370837705,9.028266039949035,9.803334577056589,13.222568683210138,7.907204214551198,6.187049024756355,2.6483677887977217,3.2315067819916616,2.984535087806057,-2.723681566479442,-4.109014914585994,-3.768281278374431,-2.263178045933063,-9.936741714949136,-24.013526508441338,-1.679081854584453,-5.954851783238924,1.1889583134389186,2.7374856747113743
45,1495.8904109589039,177.94448506743032,173.26385729502337,99.97567903653865,50.32892671537674,137.05575998062187,178.76077120908423,142.65777199901015,98.18345577834889,103.35379585308604,70.56008861404659,99.81549789743353,179.99734535343117,2.355637987344867,1.0187637037557489,24.609954402121062,2.3608255222625827,2.5560026764172417,0.9745112020161069,9.710128578843118,22.618881180639406,13.616686807037361,4.920756136033552,3.2532794564400658,6.546875125381501,2.2703618267104737,3.9795986407204764,3.2733228643366696,3.1152355534319356,-1.2882700742601039,-1.9721537828445435,-1.8060478535327285,-1.8086848350671623,-7.504560167972858,-21.337651289426365,-0.7704922949874794,-2.135622730621925,2.4193110210554942,1.96255617416822
46,1529.132420091324,177.98785007551018,170.8434221147589,99.98289142400297,50.259466521002565,136.23230949058097,178.5411703842707,142.7114973042523,98.28966810178999,103.30373026776485,70.66510280203555,100.06747571896,179.99734630023607,0.9403323960332507,4.377620780730247,8.89372501221239,3.975685289651061,1.3135309988088002,1.2747320270895683,8.123887772900312,9.629548458840693,18.829673923522986,1.3743432044000305,3.9546027805241186,2.2123191140117946,0.5956799484014594,4.895009007100427,3.6185304063342274,2.756867596356439,0.6268293975473761,-0.7009350336514988,0.9830298987063734,-0.8712151875862709,2.6621117532908265,-9.254261965935047,0.2706288963883788,-0.5306548797167265,2.514622483279679,1.1300410215671246
47,1562.3744292237443,178.10691550059562,169.6829583337465,99.92369238917061,50.20001487966587,135.39034048750275,178.18092708627944,142.38513936605742,98.18495302381204,103.00492545866385,70.7013892192253,100.28042924236969,179.99735200469135,2.1268249964380215,5.208866360952478,7.348778868206081,5.215534493229856,1.568725816913781,1.1484816091903045,7.604664667184769,9.124332255315057,31.17236684724327,0.8510083459963271,5.039246965913011,1.1021397969820639,2.818906592181704,5.767961682068651,4.301019206379339,2.1903833886340713,0.6110021291853307,2.0371698416196384,0.9183294170505398,1.2718379497528076,7.15044677912534,-5.667852323788863,0.3036748413201217,2.8025017334864692,1.9914529972024018,-0.9120824245306162
48,1595.6164383561645,178.39632858734748,168.73100708304872,99.57568313768418,50.007964777490955,134.85130650349618,178.18229788112822,142.1440821291161,98.5925586661448,102.02292862506621,69.7533512148243,100.91416490622603,179.99735596722553,10.06545823337736,5.085329065136994,17.26166457943216,4.946889598182661,6.366022214018545,1.446453834668359,5.649348721159911,14.240479677316344,45.18427149011187,5.00834993133973,4.728861444446241,7.202877398881244,13.764987181839079,8.65868270427034,6.715680638846229,2.3399933165223388,-0.8858052501966664,10.02640506395927,-0.5885656718369369,6.338756130291866,14.22645321914128,-0.6318941712379457,-1.1830448285563961,13.714053997626673,0.5875221156811976,-2.2650356476123514
49,1628.8584474885843,178.67447406307048,168.20573664109958,99.54505336751326,50.09129379756409,134.68557931713534,179.11820071230005,142.2265011344888,98.32290217347864,101.40820108245569,68.62036268024339,101.18276301238127,179.997362360452,13.829099498278756,4.802046739233911,12.848530697392633,4.5196299311538395,9.108821849359805,1.5023634333324192,1.2257035365233098,2.760440883855895,48.26133821815787,11.033269118210766,4.240263110600837,17.0238416065421,18.71001342904413,5.894647756405218,6.125216185508569,6.582325033043218,-2.6859396188468727,13.56575546356348,-3.1212764618160964,8.557351735922007,2.6454148547989984,-0.788551912857936,-2.2506027758776486,18.574159191204952,-3.355380892753601,-5.6628987193107605
50,1662.1004566210045,178.3878979130083,167.41062471188454,99.46442260854613,50.299428571641826,134.21431871563277,178.7157983099765,142.6592592820773,99.09044386528677,100.47824076394683,67.8050606208944,101.72062495104893,179.9973662278598,19.060372926210615,8.616773129872508,10.503616409096617,9.542226557640639,15.118119713821669,2.1458626312590665,3.147703157488398,5.609699542263034,40.72523440692315,10.992554989325445,7.174404792940721,16.506015101553714,23.53734423364002,2.2677494610878592,5.556076761157904,13.803701543440752,-7.917286627567732,17.33823487391839,-8.986409909122592,12.157383790382973,5.604592260423598,0.2393210163483253,-6.84816334601287,22.5190859574538,-7.507342984388163,-11.58369447176273
51,1695.3424657534247,178.95726197868194,167.23122329999694,100.12547813382223,50.71320438736872,133.6218995522898,173.93144552321073,143.181146149833,101.16625260486065,99.20478415014678,67.45181563277315,103.18127342314034,179.99736042265954,26.197895878982933,11.197649604781828,9.654244076420653,11.579046240839197,27.634747065156443,1.5435681532014984,8.417950943778324,2.1541098925367503,28.948921066283322,7.360480988757308,17.340477940242494,11.89385826002134,25.422629529823006,1.7249856334137386,12.519917624616738,17.086027408779596,-20.738069704928243,16.008192071547878,-24.174326199751636,13.38959290431096,1.666907032767495,1.3644084334373474,-17.30181321010485,18.626791238784794,-9.993093747359056,-13.85894692861117
52,1728.5844748858447,177.60966674899103,168.2279801984275,100.40823752585968,51.60893388644327,134.50790831203733,171.2792084679719,146.08237167742976,106.32143278599028,98.27644619229562,67.78789598354291,104.89199993863703,179.9973490122057,39.923800639961016,19.715926382607016,11.28426932603261,25.774298574502062,44.725663757716,1.6610353911771913,22.387770785556267,4.978543779388272,18.611943559905466,7.952531351961333,43.82181210962029,15.703859341265506,35.51871075229677,24.15956506655318,32.57597855706955,12.052196896810672,-34.82642565946003,19.51998804624264,-40.79748005657406,18.32895576953888,0.4490769990197905,4.958248482300685,-28.855371262345997,20.711020322946403,-7.339678295366057,-9.559527841898113
53,1761.8264840182646,175.4049032671615,169.13644143475133,100.07901048752271,51.787770547914,135.97615171410837,168.80062140457903,152.36507900516122,111.59191469357577,97.8516896356804,67.29100965709452,106.25527651918996,179.9973301486512,48.11783695834099,17.23326044676489,11.557269289918858,30.442581931956425,53.51940234455644,2.389638953726531,38.02605900964699,5.055233916884805,7.7740297872487325,25.21733638281787,64.5873968550618,32.10336290590979,42.86198566923191,41.760483586705725,51.59552654726881,3.297074448715093,-43.03938653115388,21.515981050638054,-48.990091583231,21.547560279185955,-0.634829994741377,5.015214933798864,-37.08868147907676,21.48440182209015,-3.2284148938053256,0.6693558051035955
54,1795.0684931506848,170.52952286761735,169.06200266990027,100.25115252374458,52.40353455295152,137.41341856990013,166.7860631893158,158.5735552448509,120.95132978890152,97.72598908210298,67.86055891672208,108.90465562061411,179.99731127307567,50.76743231132005,15.567238634659661,18.468435736050083,42.432845139619936,54.66011100318511,2.6026917786941817,56.349150411685414,3.512880089751108,19.093978680328696,46.17222272926056,103.6864616643126,50.86291540529972,46.95460527706819,63.54000183901954,69.99402018978967,4.636916149764669,-46.62469763022203,20.086556558425613,-50.960325605266696,19.767977870427647,-0.2615847430386386,3.503127166858086,-42.28906965517736,20.405135246423576,-0.8925883652089717,4.550195313416995
55,1828.310502283105,170.1004482088325,169.4158464461397,99.79429134398421,54.193201013560156,139.42488291726943,164.24616037524098,162.9798787803306,133.09718435428016,97.13771218804581,67.67144314702581,113.2993673808201,179.99729505940982,50.251954632603464,33.52636976768849,26.753828920712415,63.10134205464299,49.8025456401287,7.227443482662169,65.5475606354953,4.571909429523204,46.17308046465535,55.274692400128025,134.8422602456686,64.50653836768593,50.701507147990704,58.5534552091384,78.94134014361278,4.712722594593926,-44.647158715096154,23.062744048925545,-44.286783989314195,22.781007794233467,-4.459811157577641,-1.006200909614563,-45.007533440878106,23.344480303617626,-1.6202948578111418,4.425426400624789
56,1861.5525114155248,169.38917885623295,168.6953686454441,100.00659158107437,55.57342557788926,140.3218942777404,160.75791742963128,163.65573766538287,140.24572862002526,96.39266010755362,68.13325684280721,116.07674783140838,179.9972857155385,50.95059659349955,56.59833336244006,44.490412283499985,76.69525542290023,49.6045444440841,14.1513772334622,69.33118011480097,16.34802277110171,65.67173067249222,41.99797608370102,139.64191275892762,57.4310213137805,52.302219022413205,54.068455745695736,80.47311150064321,3.4709931367211113,-45.936124493460085,22.04168232587668,-44.48958173557953,21.93827583239629,-15.690214653591534,-4.590752950081459,-47.382667251340635,22.145088819357067,-1.9827566959045746,-2.84894177546868
57,1894.794520547945,167.27846174122095,167.6118804206238,99.41480987579466,55.127803807145085,141.2148855999364,153.48371766411208,161.1319408678005,147.0091009305956,94.98129890143291,67.51771410336265,118.43305050311501,179.99729063707292,52.841977723538776,48.18638762667232,54.39152712484597,59.22914498886213,53.21363437897883,13.686703496233228,70.53985662287666,22.89415826896454,55.3766208545994,23.47884331807917,123.19201487286085,30.230068468642553,52.50029387058226,41.228812277138616,77.20933418832124,3.349269859083262,-44.978313868517404,27.734921872615814,-44.62141766325458,28.99344701033372,-21.601960275854385,-7.582730054855347,-45.33521007378023,26.476396734897907,-2.2426021786836476,-2.487638248847081
58,1928.0365296803652,164.37977554448312,166.0730710560831,97.72706861127827,55.47669000106,142.44725304784902,149.27793414297597,159.896679952531,154.79795412292094,93.95061657365035,67.96658104152289,121.70821293051577,179.9973092852495,48.50647064232196,35.97584130476136,56.71624672488712,51.39451019782433,49.15495264502973,11.131064802221132,68.96985414790323,21.476935568013342,55.79920653125163,12.840472286227072,104.52324408008799,14.847695982043499,48.35219744150955,40.881763667652045,64.62850647960985,7.888251558515455,-40.901487820096065,26.07577397273137,-38.60635998157355,30.42627710562486,-20.93373648412935,-4.799733139001407,-43.19661565861859,21.725270839837883,-7.4335983493825895,2.639342385988969
59,1961.2785388127854,167.3440822111898,164.13870785308697,96.5238482556513,55.65748234459591,142.11050609179355,144.48808794577022,158.1520766739102,160.43880115528964,93.35172442904755,68.03063065782767,124.15638070220648,179.99731073254503,44.90455013638913,32.748635152320084,60.59189497290025,38.55119475110024,48.93941730140166,11.158871754668388,65.34526646263691,27.055917848748674,40.091927725993514,5.963432749076217,94.7785672327622,0.2517018949395136,41.98906836412082,37.877025566483944,57.46443448582483,12.784768230560603,-36.21661638493067,26.54760479927063,-34.862428346833035,34.3464358494832,-26.9411414206683,-2.48949585052637,-37.5708044230283,18.748773749058063,-9.202426033360618,8.875001623080328
60,1994.5205479452052,169.1039083185984,164.6712549486236,96.42264295851771,56.26885253962154,142.70288642723312,138.95248300436222,160.0582256116541,163.80420412904203,92.87209947825339,67.99367718253112,125.97877991559595,179.99730007302978,34.407260541475985,37.431038014985866,49.29843269493413,34.70202473536835,37.88041067999812,18.466007023447887,54.60277324764607,27.2126499818891,45.02947907227545,8.793737214761705,74.40150094537842,13.90412538698347,32.86934756023962,32.29814923625952,50.764172700933024,12.136720385468465,-27.94191177402224,20.07757815030905,-25.251624004526455,28.23616472574381,-27.142547758725975,1.9520297646522522,-30.632199543518027,11.91899157487429,-9.760032872577291,7.213996121516595
61,2027.7625570776254,169.9546822323914,164.28095192979538,96.69290831090137,58.84653778683807,142.36702441762415,129.04071090166678,159.75563777958578,164.45232761721354,91.95498300416416,67.61716572599448,127.50234435345934,179.99730236952135,31.739567111308013,20.74243357654251,41.52616311237512,12.793340607024184,33.75053661814774,50.01603833336318,39.42334127561808,34.49536340710269,26.32225613506692,8.816042507844465,35.84052433942926,14.630604695315139,30.957274700615045,22.352309861142643,47.846392054623685,7.5556902579488705,-27.94539029454137,15.048431203915523,-26.226653306038827,21.242913603782654,-34.39421948495802,2.639651986268851,-29.664127283043914,8.853948804048391,-7.55325945524069,-0.1916425732465891
62,2061.0045662100456,170.28955334594022,163.77580439716493,96.63677101445944,58.62238956405701,142.2159475340208,124.93495272630621,159.8818823359784,165.62110959448404,90.4927769267892,67.67677415332513,129.712254982385,179.99732856449867,34.53608604179094,4.339880192484837,25.941955590405847,4.422556853675122,32.95693784915366,46.069984808424294,31.089433388131656,21.693446574286263,34.93769349774948,14.909039780176771,11.688913805371167,21.152598702273043,36.740618477656284,25.359971111643812,50.72905064503466,9.618230622722987,-32.70418029073831,11.09855083318857,-29.401846835901452,14.88929666005648,-21.324374338427745,3.9845556020736694,-36.00651374557516,7.3078050063206605,-9.608021525891273,-0.44303800051028913
63,2094.246575342466,177.87127542085267,163.3097301196131,97.85682302682109,68.53859196875337,141.847267314146,108.29068954360024,160.4703269594697,167.52788322766744,88.36734847130833,66.19728771324033,132.33906786902025,179.9973188454215,39.02194200981192,3.515825248221659,24.752656907844322,8.078779884599342,35.85982920154782,140.22849217926753,23.171830928588253,16.970734843452657,46.07217740135813,15.819947869941329,3.3133524036521527,18.741953392312535,42.71577350673849,20.878472217836784,60.04090527193855,11.051834298064724,-36.05225629040173,14.931402298120352,-31.124410196975038,17.810065700457645,-16.731683697019307,2.838415365952712,-40.980102383828424,12.052738895783058,-10.4063419850318,3.7217049644543576
64,2127.488584474886,179.61198736713592,163.60430992234254,95.6520832791029,68.20589009311256,140.9133701395966,101.68397774967134,160.2559724995171,167.86846358214686,85.9748019166324,65.30992154201175,134.01894856389725,179.99732277943318,47.67009042926493,34.89393141859271,17.56870582881231,39.00957535181496,48.302086521696815,114.25369723559186,18.16354243379406,9.504682862212526,37.856292739861324,18.78101661583656,6.681558893264814,20.637864032795086,47.320714804878584,25.500333843137643,53.03791439045601,11.834821403853626,-40.55259221202725,25.058427453041077,-39.040479342361074,28.44173931158506,-6.6161460273868435,6.823899768866026,-42.06470508169342,21.675115594497097,-8.763436743846308,7.95394079043315
65,2160.730593607306,176.65895610377387,162.9634284080435,92.11237167280812,63.16971716306063,139.8794262844988,97.40576301734113,170.17871279346903,168.79271519688555,84.05751749386886,65.57863552381959,135.5502106850236,179.99731082104475,52.55490227936174,40.06161296905653,15.186039125258965,41.26010764545229,52.77142699775035,99.12378019384057,21.209271048996428,8.06617518163127,37.5049072051775,30.25134657895023,7.678317883422787,49.335675843720644,52.342541149546875,27.226901823534693,44.74634205667748,17.075560687130114,-41.07645740220835,32.783264036361984,-40.95227421967538,33.28264928781069,-3.7651506099072134,7.13350004874743,-41.20064058474132,32.283878784913284,-10.041097330523062,13.811268485509434
66,2193.9726027397255,171.78406752314038,162.99969246119724,89.83229736014177,65.13657573534763,139.2160947145681,94.07089431080891,174.74226096065416,169.00905859831238,82.9271171470997,65.75489202287984,136.3169307769382,179.99729928695905,48.31864600489117,52.506705713939006,7.190597041810327,47.17314328755433,46.462532909962874,19.601402095742184,15.579645151732702,6.907049809581303,39.67574850248529,42.91788903270153,11.948112519576231,74.68325835197173,50.17683865993072,29.318912842852054,22.32142595173129,19.805308463536434,-39.06569861612478,28.43523770570755,-37.377746534216534,27.598388149188118,-2.447487037260454,6.458881038885851,-40.75365069803301,29.272087262226986,-10.89055204129481,16.542252554343296
67,2227.2146118721457,165.2923618275545,163.74634116206423,79.0296162986762,63.00798582058431,138.92408980409672,88.80786918322784,168.2162317312041,169.90283168767775,81.29015832685428,64.93922368370168,137.6134009250747,179.99727336642238,46.17132319922477,65.0481260588959,3.4570812056499296,64.45190811166518,39.51147322456747,70.6789908546566,7.51807494484898,2.54278041080578,61.67942141011716,51.36190529330458,18.42872042753,70.58400442583208,52.92033910961691,21.968722997671495,29.051545150379766,20.01841840937944,-39.81410230581577,23.380084335803986,-35.04400711793166,18.250317298449,-2.088503719686152,1.4504773112443778,-44.58419749369988,28.50985137315897,-10.505827671878942,17.040089804392593
68,2260.456621004566,173.25338420176945,163.62241430447455,81.23659679196453,66.8351154247728,138.37017540892043,87.96595957240785,167.55890898286458,168.32869417351722,80.23596448029578,64.35359389716862,137.38088559527395,179.99726271474267,34.51676098019353,98.4604702481559,4.032694900205833,139.59435213588966,27.049282559238364,82.69542730375403,3.6383317542186884,0.4574073195926088,52.184068895678074,34.77922732980163,17.275895441859717,37.664184256222555,42.01529466043288,5.521504198518498,20.484231710817106,10.313175932811983,-31.874900998977516,13.24377117248682,-25.349370431114032,9.43785493190472,-0.4240316512820485,-0.1715185550542978,-38.400431566841,17.04968741306892,-5.14229688343111,8.93970808157554
69,2293.698630136986,176.40952907838255,165.25319043957128,64.45266415813266,49.48957759049509,138.934938475692,81.946549691971,165.16263345349537,167.39710338295976,77.31435975693893,62.971525869259665,137.2840419991204,179.99727726698254,29.3028972156898,75.85940774246501,11.333870062075986,103.02329425205207,26.644057411907248,60.85466987903988,0.47599486961893295,3.093480255242048,29.707493311497924,10.870560638665692,14.07063808628176,11.464744036320411,32.257415639276466,32.095503247481645,16.037105449821507,3.0989914301809502,-27.41630732358157,10.34436455139747,-25.812709364262258,6.603773969870348,3.0788385114827,-0.30062187176484334,-29.019905282900886,14.084955132924593,-1.9737125425548345,2.3891853598447947
70,2326.9406392694063,176.2119522143394,167.03782998662163,15.631977464049836,5.478414430482247,139.667396214186,74.13490776322595,157.20650252234734,167.07014559991848,72.87070056645463,61.73322041695158,137.465733916592,179.99727945071137,14.335722463133713,30.677383334520297,19.300865392878766,86.15897065902446,13.774535072115315,73.08839455769892,4.957036073654719,6.389833082996709,8.874203050159737,48.26025804960029,16.963770865555464,44.7700859187763,15.07307432237902,82.50228336018242,7.866284821467449,3.210597906454788,-14.223322550674062,1.791656819673685,-13.773897699602358,0.1325089197892409,6.292643619107676,-1.1102266036547148,-14.672747401745765,3.4508047195581293,3.182498422952799,-0.42384278315764207
71,2360.1826484018266,166.42111520365938,168.33662846077314,15.510099240216398,5.5625106236863315,140.0547276301902,66.71207240038675,147.84532365420787,167.1081788592415,68.01992926725957,61.31161583363436,137.8060280112881,179.99729384998108,8.852749206679423,108.8760466979697,27.509841216588956,139.17498528919688,10.153287356058485,99.68968087720327,6.827798626384823,8.296443720437898,4.294509662045292,120.24657882735946,12.18826708743049,113.0548176914552,7.938558748721356,131.9125380523944,9.365284959953657,5.634148601249443,-8.455065899825358,2.6235527717150178,-10.082491724700718,1.196914682021508,7.984943851664826,-2.2520324358573327,-6.827640074949999,4.050190861408527,5.61502782198099,-0.46378121926234317
72,2393.4246575342468,164.6253637985053,168.899514413272,12.565417208032873,1.9691958514889627,140.00210445156767,59.10094552081626,148.71110681594172,167.35817281592517,62.592617923642635,60.011019553404765,138.39603205435674,179.99731089680714,9.577963693504044,122.64159838536345,24.66082224536516,151.33825277631888,10.901716373447085,100.07656440577794,9.50625304915808,7.809302078282701,6.169640725293899,175.27551353199746,9.473641301011282,157.19875184584532,8.265037164328172,163.94803016557154,12.931929325364008,5.776604565033849,-3.651576914957592,8.854568004608154,-4.449375596020248,9.952410597067614,6.850250458324349,-3.749568989643684,-2.853778233894935,7.756725412148697,5.761821387888311,-0.413006773361793
